Data,Cod. PV,GBLU,GAS,BSP,
43110,6249,,10,,
43110,25548,2,3,3,
43110,3895,,10,,
43110,6460,3,,,
43110,5586,,1,,
43110,25515,2,32,2,
43110,16448,,5,,
43110,56808,,3,2,
43110,6297,1,5,3,
43110,13755,,7,,
43111,53171,,4,2,
43111,5530,3,15,4,
43111,52399,,6,3,
43111,12108,2,,,
43111,11726,1,18,1,
43111,13859,,6,2,
43111,55567,,2,1,
43111,53216,2,9,6,
43111,11958,,8,2,
43111,55422,,15,,
43111,6357,1,5,,
43111,1707,,12,3,
43111,3816,,26,4,
43111,55557,3,10,10,
43111,53306,2,16,4,
43111,3893,,3,,
43111,1736,,7,4,
43111,16447,4,20,6,
43111,2989,,4,1,
43111,55817,,8,2,
43111,22982,,8,4,
43111,12105,,3,1,
43111,12114,2,9,3,
43111,6264,,3,2,
43111,2692,,6,1,
43111,25555,,6,,
43111,5589,2,6,2,
43111,57273,2,12,4,
43111,1787,,6,,
43111,11731,2,20,2,
43111,11723,,4,1,
43111,2138,,3,,
43111,6447,1,5,3,
43111,1678,,10,2,
43111,2053,,6,,
43111,2686,,7,6,
43111,6353,,34,3,
43111,16454,,4,,
43111,57601,,9,,
43111,56554,4,18,6,
43111,1717,,4,2,
43111,2052,,16,6,
43111,6363,,20,16,
43111,11745,,24,13,
43111,54380,,18,,
43111,57842,,10,2,
43111,2974,,7,2,
43111,6231,2,10,7,
43111,53514,2,2,2,
43111,11713,2,9,5,
43111,55942,,5,,
43111,2075,3,4,3,
43111,5543,1,8,4,
43111,1718,,8,,
43111,6263,,5,2,
43111,6369,,12,,
43111,16435,2,7,3,
43111,51024,,3,3,
43111,3817,,10,,
43111,55360,1,14,5,
43111,53493,,2,2,
43111,6405,,3,2,
43111,54385,,6,3,
43111,16408,,6,2,
43111,6408,1,5,2,
43111,25549,,31,5,
43111,12101,,8,3,
43111,22981,,6,2,
43111,52082,,2,,
43111,51755,,4,1,
43111,54341,2,8,3,
43111,6248,,7,2,
43111,56381,,12,2,
43111,2700,,3,,
43111,22963,,7,3,
43111,55973,,8,8,
43111,13792,,4,,
43111,2656,2,10,,
43111,56581,,10,4,
43111,13823,2,21,2,
43111,1693,,6,,
43111,22983,2,8,2,
43111,15523,3,7,5,
43111,13848,2,10,5,
43111,22956,,17,,
43111,2996,3,10,4,
43111,56350,2,18,,
43111,54498,,5,,
43111,13820,3,30,3,
43111,25554,4,24,8,
43111,3851,,10,6,
43111,13862,,27,8,
43111,5805,2,10,4,
43111,2990,,7,4,
43111,5536,,,6,
43111,25565,,13,,
43111,11742,4,,,
43111,1971,2,8,2,
43111,57411,,10,5,
43111,2662,2,10,2,
43111,5591,,4,3,
43111,12072,,5,,
43111,22984,,4,2,
43111,2142,,5,5,
43111,2143,,5,,
43111,52431,,6,2,
43111,5548,,6,6,
43111,22966,,8,2,
43111,1762,,5,2,
43111,2945,,4,,
43111,53958,,6,1,
43111,2023,,5,3,
43111,6366,,6,3,
43111,51704,,5,,
43111,2113,,4,,
43111,25517,,5,,
43111,5505,2,10,6,
43111,56938,2,12,5,
43111,6210,2,15,10,
43111,12967,,5,2,
43111,3887,,10,,
43111,56633,,9,2,
43111,6358,2,5,1,
43111,22979,,16,7,
43111,1688,,5,2,
43111,2994,3,12,10,
43111,22959,,14,2,
43111,57605,,6,,
43111,2109,,5,5,
43111,2074,4,20,,
43111,56756,,7,,
43111,25548,,5,2,
43111,11667,2,7,2,
43111,11727,,3,,
43111,11748,,2,,
43111,6304,3,22,7,
43111,25515,2,31,3,
43111,56808,,4,,
43111,16448,2,5,,
43111,11971,,7,3,
43112,53171,,2,1,
43112,1756,,10,,
43112,11725,,10,,
43112,13846,,11,5,
43112,1676,,10,5,
43112,5530,,8,,
43112,11734,,5,1,
43112,1955,,7,2,
43112,12108,,14,5,
43112,53924,,3,,
43112,54479,,6,,
43112,51568,,36,,
43112,6270,,6,4,
43112,58414,,18,8,
43112,22985,,10,4,
43112,16462,,18,2,
43112,11975,,6,2,
43112,53730,,12,2,
43112,55422,,22,3,
43112,6357,,4,1,
43112,6204,,5,2,
43112,52444,,16,,
43112,3893,,2,2,
43112,51725,,15,8,
43112,57606,,4,,
43112,2036,,10,2,
43112,55420,,26,,
43112,13814,,6,5,
43112,6259,,12,6,
43112,12105,,3,2,
43112,6466,,4,2,
43112,53221,,10,4,
43112,12073,,4,3,
43112,1690,,4,2,
43112,3850,,20,5,
43112,12103,,10,4,
43112,2098,,10,4,
43112,6264,,3,2,
43112,2946,,8,6,
43112,56388,,6,2,
43112,57273,,8,2,
43112,25556,,9,2,
43112,12052,,6,2,
43112,2138,,5,2,
43112,25510,,4,2,
43112,6447,,2,1,
43112,1678,,14,,
43112,2053,,6,2,
43112,2111,,14,5,
43112,3777,,11,3,
43112,12060,,4,2,
43112,2672,,3,1,
43112,16454,,4,2,
43112,11766,,14,8,
43112,52474,,36,,
43112,57601,,11,,
43112,53206,,5,2,
43112,5529,,8,10,
43112,13833,,10,2,
43112,13850,,7,1,
43112,6203,,5,3,
43112,6216,,30,6,
43112,25501,6,30,,
43112,12117,,17,4,
43112,2141,,9,5,
43112,22960,,18,5,
43112,16445,,8,,
43112,3785,,7,3,
43112,13822,,7,2,
43112,13853,,8,1,
43112,25534,,10,3,
43112,6416,,7,4,
43112,6338,,2,3,
43112,13855,,12,8,
43112,53490,,16,3,
43112,57007,,26,,
43112,53514,,4,3,
43112,2075,,5,,
43112,6403,,19,5,
43112,51516,,4,2,
43112,6428,,9,3,
43112,51700,,8,,
43112,51226,,5,,
43112,53242,,11,3,
43112,52494,,8,,
43112,3835,,8,2,
43112,57598,,9,4,
43112,1694,,4,2,
43112,51024,,4,4,
43112,5514,,17,3,
43112,13788,,9,7,
43112,3817,,10,,
43112,51740,,11,8,
43112,2718,,8,4,
43112,1968,,12,4,
43112,2060,,6,3,
43112,52889,,2,1,
43112,5518,,,1,
43112,52410,,9,4,
43112,52982,,16,8,
43112,52438,,23,2,
43112,22974,,12,1,
43112,52510,,10,7,
43112,56778,,13,2,
43112,52082,,3,1,
43112,51755,,5,1,
43112,6376,,16,5,
43112,3838,,15,3,
43112,1784,,6,2,
43112,6292,,10,2,
43112,2700,,3,,
43112,2654,,9,4,
43112,55973,,5,3,
43112,13825,,2,1,
43112,2656,,14,2,
43112,6381,,8,2,
43112,1658,,15,4,
43112,2970,,5,2,
43112,13823,,23,2,
43112,52871,,2,3,
43112,15523,,8,,
43112,55908,,7,4,
43112,2716,,2,1,
43112,13810,,3,2,
43112,12113,,24,8,
43112,3762,,28,5,
43112,55602,,4,1,
43112,6337,,22,10,
43112,55642,,5,3,
43112,6411,,4,4,
43112,6334,,15,5,
43112,54498,,11,2,
43112,2722,,8,2,
43112,25542,,9,3,
43112,13840,,15,3,
43112,56976,,,,
43112,6290,,11,5,
43112,2705,,18,6,
43112,22967,,8,4,
43112,22975,,10,5,
43112,1772,,16,3,
43112,3831,,8,4,
43112,11728,,10,,
43112,25565,,13,,
43112,5536,,9,18,
43112,5588,,14,4,
43112,12693,,3,2,
43112,1971,,8,5,
43112,2961,,5,2,
43112,12939,,3,2,
43112,54252,,21,3,
43112,2662,,7,,
43112,2062,,5,3,
43112,6253,,7,5,
43112,1970,,4,3,
43112,6359,,4,2,
43112,25575,,7,3,
43112,2143,,18,3,
43112,11719,,22,2,
43112,3793,,8,2,
43112,2024,,7,2,
43112,1762,,5,4,
43112,2945,,5,2,
43112,58000,,2,1,
43112,12107,,8,3,
43112,57595,,10,6,
43112,2094,,14,3,
43112,25571,4,20,8,
43112,51704,,10,3,
43112,11973,,5,3,
43112,25517,,,2,
43112,56248,,2,2,
43112,6224,,20,4,
43112,6244,,12,3,
43112,2097,,9,7,
43112,3887,,9,,
43112,13863,,10,,
43112,6358,,21,2,
43112,59056,,5,2,
43112,1688,,9,3,
43112,53903,,10,,
43112,13857,,7,1,
43112,12695,,10,3,
43112,22968,,14,2,
43112,57605,,4,,
43112,2109,,11,5,
43112,6249,,31,6,
43112,11727,,18,2,
43112,15501,,13,2,
43112,56057,,12,12,
43112,57962,,14,10,
43112,6460,,2,3,
43112,5586,,2,2,
43112,56808,,5,3,
43112,16448,,7,2,
43112,2704,,9,4,
43112,6297,,6,,
43112,13755,,13,3,
43112,6219,,15,7,
43112,6255,,12,2,
43112,3847,,4,,
43113,1676,,15,10,
43113,5530,,12,7,
43113,1964,,5,2,
43113,53667,,18,10,
43113,6351,,6,2,
43113,54593,,15,3,
43113,53730,3,,,
43113,3816,,31,3,
43113,12115,,3,1,
43113,3893,,4,3,
43113,2021,,14,6,
43113,59213,,8,5,
43113,12105,,3,1,
43113,12114,,9,5,
43113,2692,,5,2,
43113,25555,,3,2,
43113,5589,,4,4,
43113,1787,,,3,
43113,2667,,6,3,
43113,5535,,9,7,
43113,1678,4,18,5,
43113,52474,,36,,
43113,52474,5,21,10,
43113,57601,,3,3,
43113,25501,,28,8,
43113,2052,,15,,
43113,6407,,10,,
43113,6437,,9,5,
43113,52420,,4,5,
43113,25534,,6,,
43113,57835,,25,10,
43113,53514,,4,,
43113,55942,,2,2,
43113,2075,,7,6,
43113,16444,,16,5,
43113,22973,,15,3,
43113,1718,,9,,
43113,5868,,13,1,
43113,16435,,8,4,
43113,51024,,3,3,
43113,3817,,8,4,
43113,52889,,5,,
43113,6408,,4,3,
43113,5518,,2,,
43113,12101,,10,3,
43113,6248,,3,2,
43113,1743,,6,4,
43113,55973,,3,,
43113,13792,,2,2,
43113,2656,,10,,
43113,1693,,6,3,
43113,2939,4,33,,
43113,13856,,2,1,
43113,3853,,4,,
43113,1727,,9,4,
43113,13820,,24,4,
43113,25554,,25,7,
43113,56193,,4,1,
43113,5805,,7,2,
43113,55949,,9,4,
43113,5591,,5,,
43113,12072,,4,2,
43113,2143,,7,3,
43113,5548,,,,
43113,2023,,6,4,
43113,2965,,8,4,
43113,51704,,5,,
43113,2113,,7,3,
43113,25517,,3,2,
43113,56633,,11,3,
43113,57605,,3,1,
43113,2074,,22,15,
43113,12942,,6,,
43113,25548,,5,4,
43113,3895,,8,4,
43113,6304,,36,,
43115,53171,,4,1,
43115,13846,2,10,5,
43115,1676,,8,3,
43115,5530,3,13,6,
43115,11734,,3,,
43115,52399,2,8,4,
43115,54479,,6,,
43115,52863,2,7,4,
43115,55702,8,10,7,
43115,54593,3,15,3,
43115,13859,,6,2,
43115,55567,,2,1,
43115,58414,12,20,4,
43115,53216,,13,8,
43115,56835,4,24,3,
43115,11958,2,6,2,
43115,53730,3,26,8,
43115,55422,3,25,7,
43115,13495,,2,1,
43115,6357,1,6,,
43115,6204,2,6,3,
43115,3896,2,13,,
43115,52444,6,28,2,
43115,56011,4,22,12,
43115,55557,,10,7,
43115,53306,1,16,2,
43115,3893,2,3,2,
43115,51725,3,,,
43115,2036,,7,2,
43115,1736,1,7,3,
43115,11703,4,10,,
43115,6259,5,20,13,
43115,16447,3,22,5,
43115,2989,,3,1,
43115,55817,2,,,
43115,22982,,9,3,
43115,12105,,4,1,
43115,6466,2,,,
43115,11674,,6,4,
43115,1690,,5,2,
43115,12103,,10,4,
43115,2098,2,9,5,
43115,12114,2,15,8,
43115,6264,1,3,2,
43115,56388,2,6,1,
43115,25555,2,20,2,
43115,5589,2,9,4,
43115,57273,,8,2,
43115,1787,3,5,,
43115,11731,,12,,
43115,2667,1,5,3,
43115,11723,,4,,
43115,12052,3,6,4,
43115,2138,1,4,1,
43115,6447,2,4,4,
43115,1678,3,14,3,
43115,2053,1,5,1,
43115,6377,,7,2,
43115,3777,2,,,
43115,2686,2,6,5,
43115,12060,2,3,2,
43115,3543,,15,5,
43115,2672,,3,1,
43115,16454,2,4,,
43115,52474,8,25,3,
43115,57601,,10,,
43115,1717,,5,3,
43115,25501,,36,,
43115,54380,,21,,
43115,12112,,36,,
43115,22960,,4,,
43115,6303,3,5,2,
43115,57842,,10,2,
43115,5579,4,25,8,
43115,3465,,8,4,
43115,2974,2,4,2,
43115,25534,3,15,6,
43115,3894,2,17,6,
43115,53490,8,13,3,
43115,6231,2,9,5,
43115,53514,,3,3,
43115,55942,2,3,,
43115,2075,3,15,7,
43115,5543,1,8,,
43115,6403,6,,,
43115,51516,3,15,3,
43115,3842,2,8,6,
43115,6428,3,,,
43115,1718,,15,,
43115,51700,,6,,
43115,3835,,6,,
43115,57598,3,,,
43115,16435,,5,,
43115,51024,,6,4,
43115,3817,4,6,2,
43115,2718,2,5,4,
43115,1968,3,15,5,
43115,55360,2,8,4,
43115,2060,,4,4,
43115,52889,,3,,
43115,6408,1,4,2,
43115,5518,1,1,1,
43115,52510,3,8,4,
43115,12101,4,13,3,
43115,56778,5,,,
43115,52082,,,1,
43115,51755,1,4,1,
43115,3838,3,15,3,
43115,13535,,12,4,
43115,6248,1,8,2,
43115,56381,2,9,3,
43115,1743,,6,4,
43115,2700,,4,,
43115,22963,,8,3,
43115,55973,,10,7,
43115,13825,,3,1,
43115,13792,2,11,3,
43115,2656,,11,3,
43115,1658,4,20,10,
43115,56581,2,7,3,
43115,13823,2,23,,
43115,1693,1,2,2,
43115,22983,2,8,2,
43115,15523,,8,7,
43115,2716,,2,1,
43115,13810,,4,3,
43115,3853,2,3,4,
43115,2996,2,10,4,
43115,6337,3,8,5,
43115,6334,10,20,7,
43115,54498,,14,,
43115,2690,,15,3,
43115,13820,,30,6,
43115,13840,,10,,
43115,6290,5,,,
43115,56193,2,10,3,
43115,2702,4,14,7,
43115,11749,,12,8,
43115,3487,,4,,
43115,3831,2,8,4,
43115,11728,,16,4,
43115,2990,3,11,3,
43115,25565,,18,4,
43115,5536,,12,14,
43115,5588,4,14,5,
43115,12693,1,4,3,
43115,1971,3,10,4,
43115,13527,,17,8,
43115,2662,2,8,2,
43115,5591,1,4,2,
43115,2062,,5,3,
43115,12072,,3,2,
43115,22984,,3,2,
43115,1970,5,3,5,
43115,2142,2,5,5,
43115,25575,,10,4,
43115,11719,,10,,
43115,52431,2,6,2,
43115,5548,,6,6,
43115,3793,2,10,3,
43115,2024,2,4,2,
43115,22966,,6,1,
43115,1762,,5,2,
43115,53958,,4,2,
43115,2945,,4,1,
43115,58000,1,2,1,
43115,12107,4,9,4,
43115,57056,,8,4,
43115,2094,3,16,7,
43115,6366,,9,4,
43115,1671,,12,6,
43115,51704,2,10,2,
43115,11973,,6,2,
43115,25517,2,10,5,
43115,5505,3,5,4,
43115,5505,,1,,
43115,6210,5,12,8,
43115,6224,10,8,2,
43115,2097,3,9,2,
43115,12967,1,5,2,
43115,3887,3,10,,
43115,56425,2,7,2,
43115,22979,5,16,7,
43115,12699,1,3,2,
43115,12697,,5,3,
43115,1688,2,4,2,
43115,53903,1,5,2,
43115,2994,,13,,
43115,6373,,20,,
43115,22959,,10,4,
43115,57605,,6,,
43115,2109,,16,,
43115,6249,5,32,,
43115,25548,2,4,3,
43115,5586,1,1,1,
43115,25515,2,31,3,
43115,56808,2,5,2,
43115,16448,2,7,,
43115,11971,3,5,2,
43115,13755,1,8,2,
43116,1676,4,12,,
43116,5530,3,9,,
43116,1955,,6,,
43116,12108,2,14,8,
43116,54479,,3,,
43116,6423,5,,,
43116,22971,2,34,,
43116,6351,2,7,2,
43116,54593,3,,,
43116,13859,2,4,,
43116,22985,4,10,3,
43116,16462,6,21,4,
43116,11975,2,6,2,
43116,55422,3,20,,
43116,3825,2,16,7,
43116,3816,8,26,,
43116,2963,2,11,6,
43116,12115,1,3,1,
43116,3893,,2,,
43116,51725,,17,10,
43116,3550,,5,4,
43116,12082,2,16,5,
43116,57606,3,15,6,
43116,2036,2,7,,
43116,55420,2,22,2,
43116,59213,2,6,3,
43116,12105,,4,1,
43116,6466,,4,2,
43116,53221,,12,7,
43116,12073,2,3,2,
43116,1690,,4,,
43116,6264,,3,2,
43116,2946,3,8,4,
43116,2692,,5,2,
43116,56388,,6,2,
43116,2667,2,7,4,
43116,25556,,14,2,
43116,25510,2,5,4,
43116,15548,3,,,
43116,1678,2,10,,
43116,2053,,5,1,
43116,6377,,,2,
43116,3777,,9,1,
43116,6353,,34,3,
43116,16454,,6,,
43116,11766,4,16,4,
43116,57601,3,,2,
43116,13833,3,8,2,
43116,6203,2,2,2,
43116,56554,2,14,5,
43116,11745,7,25,5,
43116,2052,6,23,6,
43116,12117,2,8,5,
43116,22960,4,15,,
43116,16445,,16,1,
43116,6437,2,9,4,
43116,57208,2,15,7,
43116,13766,,2,1,
43116,55905,2,13,6,
43116,6416,3,7,5,
43116,57835,7,17,,
43116,13855,6,16,11,
43116,57007,,27,2,
43116,53514,2,3,3,
43116,6403,4,20,4,
43116,22973,2,14,3,
43116,6428,2,11,5,
43116,6369,,25,2,
43116,2030,,5,,
43116,52494,,12,2,
43116,5868,,6,,
43116,53242,,10,4,
43116,51226,,4,2,
43116,57598,,9,5,
43116,1694,2,6,2,
43116,16435,3,4,2,
43116,51024,2,6,,
43116,3817,,10,,
43116,57973,8,,,
43116,57973,,24,13,
43116,51740,1,11,7,
43116,53493,,4,,
43116,16408,,4,,
43116,6451,,9,2,
43116,54385,,2,2,
43116,6408,1,3,2,
43116,52889,1,4,1,
43116,15553,1,2,,
43116,52410,2,5,2,
43116,52982,3,17,6,
43116,52438,3,16,1,
43116,22974,2,6,,
43116,52510,,11,4,
43116,22981,,6,1,
43116,56778,,12,3,
43116,52082,1,2,,
43116,51755,,5,1,
43116,54341,2,5,2,
43116,6376,2,13,3,
43116,6292,2,6,2,
43116,2700,2,2,,
43116,2654,2,11,4,
43116,55973,3,,,
43116,2656,3,11,,
43116,6381,,10,,
43116,2970,3,6,2,
43116,13823,,18,,
43116,1693,,5,,
43116,13856,,2,1,
43116,13810,2,,,
43116,6337,5,16,14,
43116,55642,,4,2,
43116,6411,1,3,2,
43116,2675,,8,5,
43116,1727,2,7,3,
43116,25542,2,10,2,
43116,13840,3,,,
43116,25554,9,20,7,
43116,25554,5,22,9,
43116,3851,6,,,
43116,2705,6,15,6,
43116,13862,5,24,6,
43116,13534,,8,6,
43116,22975,3,12,3,
43116,5805,6,6,2,
43116,1772,7,,,
43116,3487,,5,4,
43116,12939,,2,2,
43116,2961,,8,2,
43116,55949,7,,,
43116,57411,2,12,,
43116,2662,,5,,
43116,6253,2,6,4,
43116,6359,,3,,
43116,2143,5,3,,
43116,11719,2,14,,
43116,5548,2,,,
43116,2024,,7,2,
43116,2023,2,5,3,
43116,12107,,9,4,
43116,57595,4,11,5,
43116,2965,3,,,
43116,25571,,12,6,
43116,51704,,5,,
43116,2113,2,6,,
43116,11973,3,,,
43116,56248,,2,2,
43116,56938,3,12,4,
43116,2097,2,6,6,
43116,3887,,10,3,
43116,56633,1,12,2,
43116,1688,,4,2,
43116,53903,,5,,
43116,13857,2,8,3,
43116,12695,3,9,3,
43116,22968,3,14,3,
43116,57605,1,7,,
43116,2074,4,22,,
43116,12942,6,4,2,
43116,6249,2,15,10,
43116,11727,2,17,2,
43116,15501,4,10,3,
43116,11748,,2,1,
43116,57962,5,14,8,
43116,16448,,7,2,
43116,56808,,3,2,
43116,2704,2,9,4,
43116,6297,1,5,2,
43116,13755,,8,2,
43116,6219,2,10,2,
43116,6255,4,10,2,
43117,53171,1,4,4,
43117,11725,5,25,5,
43117,13846,,7,3,
43117,5530,2,14,6,
43117,11734,2,8,2,
43117,54479,,4,,
43117,1964,2,6,2,
43117,51568,,36,,
43117,6270,,6,4,
43117,55567,,3,,
43117,58414,,16,4,
43117,11958,,10,3,
43117,55422,,22,,
43117,6357,,5,2,
43117,6204,,4,2,
43117,3896,,10,2,
43117,55557,4,9,7,
43117,3893,,3,,
43117,2036,,8,,
43117,2021,5,15,5,
43117,1736,1,6,2,
43117,11964,,8,,
43117,2698,,11,3,
43117,55817,,6,3,
43117,12105,,2,2,
43117,1690,2,5,2,
43117,12103,2,8,3,
43117,6264,,2,2,
43117,57273,2,12,4,
43117,5535,,7,4,
43117,12052,,4,4,
43117,2138,1,4,1,
43117,15548,,10,5,
43117,6447,,3,3,
43117,1678,,8,,
43117,2053,,5,1,
43117,2111,4,14,6,
43117,6377,2,8,3,
43117,11653,2,,,
43117,57601,,5,,
43117,5529,4,8,8,
43117,1717,3,,3,
43117,6363,5,22,5,
43117,2141,2,9,3,
43117,25534,2,5,5,
43117,6338,,3,2,
43117,53490,,16,,
43117,53514,2,3,2,
43117,59058,,8,3,
43117,16444,8,18,6,
43117,51700,,8,4,
43117,3835,,8,2,
43117,51024,,6,5,
43117,2718,2,7,3,
43117,1968,3,12,3,
43117,11951,,9,4,
43117,2060,,8,,
43117,5518,,1,2,
43117,51743,2,8,8,
43117,12101,,16,4,
43117,55924,2,8,6,
43117,52082,,2,,
43117,51755,,5,1,
43117,6248,,4,1,
43117,1784,,6,3,
43117,55973,3,8,6,
43117,2999,1,8,8,
43117,13823,,23,2,
43117,13548,,18,12,
43117,52652,,10,2,
43117,2716,,2,1,
43117,13810,,4,1,
43117,12113,3,11,5,
43117,54498,3,12,2,
43117,13820,3,30,3,
43117,6290,,11,5,
43117,3831,2,8,2,
43117,1971,,8,3,
43117,54252,3,20,2,
43117,2662,,7,2,
43117,5591,,6,2,
43117,2062,1,4,2,
43117,12072,,5,,
43117,2142,,3,5,
43117,2143,,8,3,
43117,11719,2,20,2,
43117,1762,2,5,3,
43117,53958,2,4,,
43117,2945,,4,1,
43117,58000,,3,1,
43117,51704,2,10,2,
43117,2113,,4,2,
43117,11973,,6,2,
43117,6224,,10,2,
43117,6244,3,9,4,
43117,3887,3,8,,
43117,6358,1,8,1,
43117,1688,,4,2,
43117,53903,1,11,2,
43117,57605,,6,1,
43117,2109,5,11,4,
43117,6249,,15,,
43117,25548,2,4,2,
43117,6304,7,29,,
43117,25515,2,32,2,
43117,16448,,5,,
43117,13755,,9,1,
43118,53171,1,4,1,
43118,1676,,10,,
43118,52399,,7,4,
43118,54479,,4,,
43118,52863,2,7,4,
43118,51568,5,26,5,
43118,11726,3,18,3,
43118,53667,,16,10,
43118,54593,,15,2,
43118,13859,,10,,
43118,55567,,,1,
43118,53216,2,7,4,
43118,3496,,22,12,
43118,56835,,32,5,
43118,55422,,15,,
43118,13495,,2,1,
43118,6357,1,4,,
43118,6204,,4,,
43118,52444,2,6,2,
43118,3816,,30,5,
43118,3893,,3,2,
43118,11703,4,12,8,
43118,13814,2,5,4,
43118,11709,,4,,
43118,2989,1,4,2,
43118,12105,,3,1,
43118,2098,2,9,4,
43118,12114,2,9,4,
43118,6264,,3,1,
43118,2692,,5,2,
43118,56388,,6,2,
43118,25555,,5,2,
43118,5589,3,4,4,
43118,1787,,5,,
43118,13763,,4,2,
43118,11723,,3,1,
43118,2138,,4,,
43118,1678,,8,,
43118,2686,2,7,5,
43118,52474,,36,,
43118,57601,2,10,,
43118,25501,,36,,
43118,54380,,26,,
43118,22960,,15,4,
43118,6303,2,5,3,
43118,6437,2,8,3,
43118,57842,3,7,3,
43118,3465,,10,5,
43118,52420,2,8,3,
43118,2974,,6,2,
43118,57007,,25,,
43118,6231,2,9,5,
43118,53514,2,3,2,
43118,11713,2,12,6,
43118,55942,,2,2,
43118,2075,,6,6,
43118,5543,,6,1,
43118,1718,,9,,
43118,6369,,12,,
43118,6263,,3,1,
43118,16435,1,5,2,
43118,5514,5,24,7,
43118,3817,,10,2,
43118,55360,2,15,4,
43118,53493,,6,2,
43118,16408,,10,,
43118,6405,,2,3,
43118,54385,,9,2,
43118,6408,2,7,2,
43118,52889,1,5,,
43118,15553,,2,1,
43118,25549,,36,,
43118,52510,2,10,5,
43118,52082,,2,,
43118,51755,1,4,1,
43118,3838,2,15,3,
43118,6248,1,7,2,
43118,6292,,9,5,
43118,56381,,10,4,
43118,1743,2,,,
43118,22963,,9,,
43118,13792,,4,,
43118,2656,2,10,2,
43118,1658,3,,,
43118,56581,,10,3,
43118,13823,,18,,
43118,1693,,4,3,
43118,22983,,8,2,
43118,15523,2,10,3,
43118,6370,,6,,
43118,51733,3,15,6,
43118,22956,,20,,
43118,13856,2,3,2,
43118,3762,7,25,5,
43118,55602,1,4,1,
43118,3853,,6,4,
43118,2996,2,12,6,
43118,6337,,12,,
43118,55642,1,6,3,
43118,56350,,17,3,
43118,2722,,8,,
43118,13820,5,25,6,
43118,56976,4,,,
43118,22967,1,10,4,
43118,2990,3,10,3,
43118,25565,5,15,,
43118,12693,,7,3,
43118,55949,2,10,4,
43118,5591,2,4,,
43118,22984,,3,2,
43118,1970,2,8,6,
43118,25575,,10,3,
43118,2143,,7,2,
43118,52431,,5,3,
43118,2024,1,4,2,
43118,22966,,9,2,
43118,12694,3,22,3,
43118,2023,,5,3,
43118,12107,4,9,,
43118,57056,2,6,4,
43118,6366,,5,2,
43118,51704,,6,,
43118,2113,,4,,
43118,25517,,3,2,
43118,56248,,2,,
43118,12967,,5,2,
43118,56633,,11,2,
43118,6358,1,8,1,
43118,22979,3,19,7,
43118,1688,1,4,,
43118,22968,2,12,2,
43118,2994,5,17,13,
43118,6373,5,26,5,
43118,22959,,13,3,
43118,57605,,6,,
43118,2109,,10,,
43118,22980,2,3,2,
43118,2074,,20,,
43118,56756,4,5,,
43118,6249,,17,,
43118,25548,,3,2,
43118,3895,,15,7,
43118,11667,,5,2,
43118,11748,,2,1,
43118,5586,,1,1,
43118,56808,,4,,
43118,16448,,4,,
43118,11971,2,7,2,
43119,1756,2,5,3,
43119,13846,2,12,5,
43119,1676,,8,4,
43119,58312,,2,,
43119,5530,2,14,6,
43119,11734,,7,1,
43119,1955,,7,2,
43119,12108,2,14,6,
43119,54479,,7,,
43119,51568,5,31,,
43119,13461,,10,4,
43119,55702,5,13,7,
43119,58414,4,18,6,
43119,22985,2,15,5,
43119,16462,3,20,3,
43119,11975,,4,2,
43119,55422,3,24,4,
43119,53730,3,22,5,
43119,6204,2,4,3,
43119,6357,,5,1,
43119,1707,2,12,4,
43119,3896,,6,2,
43119,2963,2,8,8,
43119,53306,1,16,1,
43119,12115,,5,,
43119,3893,2,2,2,
43119,51725,3,16,9,
43119,3550,,6,,
43119,2036,,11,3,
43119,1736,1,5,3,
43119,55420,,30,2,
43119,59213,3,9,3,
43119,6259,3,12,8,
43119,16447,2,21,7,
43119,12105,,3,1,
43119,6466,2,4,2,
43119,53221,,15,7,
43119,12073,,4,2,
43119,11674,2,5,3,
43119,1690,,4,2,
43119,12103,,9,4,
43119,6264,,3,3,
43119,2946,2,10,5,
43119,56388,1,5,2,
43119,57273,2,14,5,
43119,11731,2,16,2,
43119,2667,1,10,5,
43119,25556,,12,2,
43119,12052,,6,2,
43119,2138,1,5,1,
43119,25510,,4,3,
43119,15548,,5,,
43119,6447,1,4,4,
43119,1678,3,16,3,
43119,2053,1,9,2,
43119,2111,2,12,2,
43119,6377,,10,2,
43119,3777,1,12,3,
43119,12060,,4,2,
43119,2672,,3,1,
43119,16454,,4,2,
43119,11766,,24,8,
43119,52474,2,30,4,
43119,57601,,8,,
43119,13501,,10,4,
43119,53206,,5,2,
43119,13833,2,8,2,
43119,6203,,5,2,
43119,1717,,6,,
43119,2052,,20,,
43119,12117,,15,3,
43119,16445,,13,,
43119,57208,5,20,10,
43119,55905,,9,,
43119,25534,2,12,4,
43119,6416,3,8,6,
43119,57835,2,16,6,
43119,13855,2,16,8,
43119,53490,,17,3,
43119,53514,2,4,3,
43119,6257,,1,,
43119,2075,3,5,,
43119,6403,3,16,3,
43119,51516,,5,1,
43119,22973,2,18,2,
43119,6428,2,10,5,
43119,51700,,7,2,
43119,2030,,5,,
43119,3835,,8,2,
43119,52494,,13,2,
43119,5868,2,7,,
43119,51226,,4,2,
43119,57598,,11,5,
43119,1694,1,5,3,
43119,51024,2,5,4,
43119,3817,2,8,2,
43119,57973,,24,13,
43119,51740,2,10,8,
43119,2718,,8,4,
43119,1968,2,16,6,
