Data,Cod. PV,GBLU,GAS,BSP,
42747,2141,5,,,
42747,22960,,25,,
42747,57842,,5,,
42747,2974,2,10,4,
42747,6416,3,,,
42747,57835,6,20,,
42747,13855,7,9,3,
42747,57007,6,24,,
42747,3809,,2,,
42747,6231,2,14,7,
42747,11713,3,9,6,
42747,2075,2,3,3,
42747,6403,,14,,
42747,22932,,32,4,
42747,3842,2,10,5,
42747,16444,2,16,5,
42747,1718,,6,,
42747,6263,,4,2,
42747,6369,,16,,
42747,57598,4,9,4,
42747,16435,3,,,
42747,51024,,6,,
42747,3817,2,10,4,
42747,2060,,3,,
42747,53493,,7,3,
42747,6405,,5,3,
42747,16408,,7,3,
42747,52889,2,5,1,
42747,6408,3,6,4,
42747,5518,,1,1,
42747,51755,,5,1,
42747,3838,,12,3,
42747,2963,2,8,5,
42747,6248,1,7,2,
42747,56381,3,8,3,
42747,13792,,7,,
42747,13823,2,27,,
42747,1693,,5,,
42747,22983,2,7,2,
42747,15523,5,7,5,
42747,22956,,10,,
42747,13810,2,,,
42747,3853,2,,,
42747,2996,2,13,6,
42747,15548,6,10,,
42747,55642,2,6,4,
42747,6334,10,15,5,
42747,54498,3,8,3,
42747,13840,5,20,,
42747,13820,,32,4,
42747,3851,4,,,
42747,13862,,27,9,
42747,22967,2,,,
42747,5805,8,8,5,
42747,2990,2,9,3,
42747,25565,3,15,3,
42747,1971,2,7,2,
42747,6253,2,7,4,
42747,3777,,6,,
42747,12072,1,,2,
42747,2142,2,6,6,
42747,25575,,5,2,
42747,2143,5,5,,
42747,11719,5,14,,
42747,52431,2,5,2,
42747,5548,2,7,6,
42747,3793,2,5,3,
42747,22966,1,7,2,
42747,2945,2,,,
42747,11750,,12,3,
42747,12107,3,8,3,
42747,57595,4,,,
42747,6366,2,9,2,
42747,51704,,5,,
42747,25517,2,4,,
42747,56248,,2,2,
42747,5505,3,15,4,
42747,6210,5,20,12,
42747,6224,5,14,6,
42747,2097,2,7,5,
42747,12967,2,,2,
42747,3887,,9,,
42747,6358,2,5,,
42747,22979,4,18,8,
42747,59056,2,4,1,
42747,53903,,5,1,
42747,13857,2,,,
42747,12695,,12,3,
42747,22963,,7,3,
42747,6373,,14,2,
42747,2109,,16,,
42747,2074,5,21,,
42747,56756,3,9,,
42747,12942,2,6,2,
42747,6249,,20,5,
42747,25548,3,13,8,
42747,11667,,4,2,
42747,6337,2,6,5,
42747,11748,,3,1,
42747,6304,7,22,7,
42747,56057,6,8,10,
42747,57962,7,13,,
42747,6460,3,,,
42747,11971,3,7,3,
42747,13755,2,8,2,
42748,53171,,6,3,
42748,5543,,4,2,
42748,13846,,10,6,
42748,5530,5,18,5,
42748,11734,2,6,3,
42748,1955,,8,2,
42748,12108,,13,9,
42748,54479,1,6,,
42748,12101,,14,4,
42748,54593,4,20,4,
42748,58414,4,26,6,
42748,56835,5,25,7,
42748,22985,4,8,5,
42748,16462,,18,3,
42748,11975,2,5,2,
42748,55422,,20,4,
42748,15553,,5,,
42748,6357,1,3,,
42748,12103,,14,5,
42748,3896,,8,5,
42748,52444,4,10,,
42748,55557,4,10,5,
42748,1688,,3,1,
42748,53306,2,10,,
42748,12115,,4,1,
42748,51725,,16,4,
42748,2036,,10,2,
42748,1736,1,5,4,
42748,55420,3,8,,
42748,13814,,3,2,
42748,6259,,15,9,
42748,12105,,6,2,
42748,6466,,5,2,
42748,12073,2,2,3,
42748,1690,,4,2,
42748,12114,4,,2,
42748,6264,,3,3,
42748,2946,3,5,3,
42748,56388,,5,2,
42748,25555,2,3,,
42748,57273,1,11,7,
42748,11731,2,16,1,
42748,25556,,7,,
42748,12052,,4,4,
42748,2138,3,6,1,
42748,25510,2,6,6,
42748,6447,2,,,
42748,1678,3,22,,
42748,2111,5,,,
42748,6377,,8,3,
42748,6353,8,28,,
42748,12060,2,5,3,
42748,2672,,2,1,
42748,16454,2,5,2,
42748,2070,2,6,2,
42748,11766,,12,4,
42748,57601,2,6,2,
42748,6203,,6,2,
42748,1717,2,2,1,
42748,25501,6,26,4,
42748,2102,6,24,6,
42748,12112,,36,,
42748,16445,,12,1,
42748,6303,2,5,3,
42748,6437,3,6,5,
42748,5529,,5,4,
42748,57842,3,7,2,
42748,5579,12,21,4,
42748,57208,2,16,4,
42748,52420,2,7,4,
42748,25534,2,17,4,
42748,6416,2,12,8,
42748,3894,,18,8,
42748,53490,,17,2,
42748,53514,3,7,5,
42748,6257,,3,1,
42748,2075,,5,2,
42748,6403,8,,,
42748,51516,3,14,2,
42748,59058,,4,2,
42748,22973,3,20,,
42748,6428,4,17,4,
42748,51700,,3,,
42748,1718,,10,4,
42748,1671,,6,2,
42748,5868,,9,3,
42748,53242,,8,3,
42748,51226,,6,,
42748,52494,,10,,
42748,2030,,7,3,
42748,16435,,4,,
42748,51024,,7,6,
42748,5514,5,24,7,
42748,3817,,10,2,
42748,51740,2,11,6,
42748,1968,3,20,6,
42748,11951,3,8,2,
42748,55360,4,,,
42748,2060,3,3,2,
42748,53206,,1,1,
42748,52410,2,7,2,
42748,52438,2,12,2,
42748,52982,3,20,7,
42748,25549,,36,,
42748,22974,2,17,3,
42748,52510,,10,6,
42748,22981,,6,3,
42748,56778,5,16,,
42748,55924,,10,,
42748,54341,3,7,2,
42748,6376,5,18,10,
42748,2700,2,4,,
42748,55973,,10,6,
42748,13825,1,1,1,
42748,6381,2,6,2,
42748,1658,3,19,9,
42748,2970,3,6,3,
42748,2999,1,7,7,
42748,13823,,25,2,
42748,13856,1,3,2,
42748,13810,,3,2,
42748,12113,2,23,6,
42748,3762,2,28,6,
42748,6204,3,12,4,
42748,56350,2,18,,
42748,25542,2,11,3,
42748,13820,8,24,4,
42748,25554,3,25,8,
42748,6290,,12,4,
42748,2702,7,14,7,
42748,11749,1,15,9,
42748,22967,,8,4,
42748,22975,5,12,1,
42748,1772,7,,,
42748,3831,,13,5,
42748,11728,2,6,2,
42748,25565,4,13,3,
42748,5536,6,8,5,
42748,5588,5,7,4,
42748,1971,,8,6,
42748,2961,4,4,,
42748,54252,3,19,3,
42748,13527,,10,3,
42748,57411,1,10,3,
42748,2062,,5,3,
42748,12072,,5,2,
42748,1970,3,6,4,
42748,6359,1,2,1,
42748,2143,,18,6,
42748,2024,2,5,2,
42748,1762,,5,4,
42748,2945,,6,2,
42748,11751,2,14,3,
42748,58000,,3,2,
42748,57595,,11,3,
42748,11761,2,,,
42748,11762,2,,,
42748,57056,2,5,5,
42748,2094,3,12,3,
42748,2965,2,2,2,
42748,25571,,22,6,
42748,51704,2,12,2,
42748,2113,1,6,4,
42748,11973,2,13,3,
42748,25517,,3,2,
42748,56938,3,11,5,
42748,6244,2,10,4,
42748,2097,1,7,6,
42748,12967,,4,,
42748,3887,,11,,
42748,6358,2,10,,
42748,56425,3,,,
42748,12698,2,6,,
42748,12697,,5,2,
42748,53903,2,7,1,
42748,22968,,13,4,
42748,2109,,7,,
42748,6249,,5,,
42748,11727,3,19,,
42748,6337,,9,3,
42748,15501,4,14,6,
42748,5586,,2,3,
42748,11964,2,3,3,
42748,25515,3,30,3,
42748,56808,,7,3,
42748,6297,2,5,3,
42748,13755,,7,2,
42748,5591,3,13,5,
42748,6219,2,12,8,
42748,6255,5,10,5,
42749,1676,3,20,6,
42749,54479,,4,1,
42749,3895,3,14,4,
42749,51568,,36,,
42749,53667,,14,8,
42749,55702,8,13,4,
42749,6270,1,6,4,
42749,13859,2,11,4,
42749,3816,7,21,6,
42749,1688,,4,1,
42749,3893,,7,5,
42749,2021,,10,3,
42749,12105,,2,1,
42749,12114,3,6,4,
42749,6264,,2,1,
42749,2692,,5,,
42749,56388,1,2,,
42749,25555,,6,2,
42749,5589,2,5,3,
42749,1787,1,4,1,
42749,5535,2,11,6,
42749,6447,,4,3,
42749,1678,3,28,5,
42749,2053,,9,,
42749,52474,2,28,6,
42749,57601,,8,2,
42749,25501,10,26,,
42749,54380,,15,,
42749,2052,,10,,
42749,57835,2,17,5,
42749,53490,10,,,
42749,3809,,1,1,
42749,53514,,2,2,
42749,55942,2,3,2,
42749,2075,2,7,4,
42749,6403,,10,4,
42749,22932,,36,,
42749,16444,7,16,5,
42749,1718,,14,4,
42749,1694,2,3,2,
42749,16435,2,7,4,
42749,51024,2,,,
42749,3817,3,8,2,
42749,52889,,5,,
42749,6408,,3,3,
42749,51755,,4,1,
42749,3838,,13,4,
42749,6248,,4,2,
42749,1784,2,6,2,
42749,56381,,11,4,
42749,1743,,4,2,
42749,13792,1,4,2,
42749,56581,,8,5,
42749,1693,,6,3,
42749,2939,4,33,,
42749,15523,,7,5,
42749,15548,,8,8,
42749,6334,5,15,5,
42749,54498,,8,,
42749,1727,,8,4,
42749,13840,,10,,
42749,13820,9,23,4,
42749,5805,5,5,3,
42749,5536,,8,8,
42749,5588,2,7,4,
42749,55949,4,9,3,
42749,2142,,2,2,
42749,25575,,6,2,
42749,11719,,10,3,
42749,3793,,5,2,
42749,2024,,6,,
42749,12107,,8,4,
42749,25517,,4,2,
42749,56248,,2,2,
42749,6244,,8,3,
42749,6358,1,10,2,
42749,13857,,5,2,
42749,2994,,13,8,
42749,22963,,4,2,
42749,6373,5,28,3,
42749,2074,,25,12,
42749,12942,2,6,,
42749,6249,3,25,10,
42749,25548,,5,2,
42749,6337,,9,7,
42749,6304,7,29,,
42749,57962,2,10,7,
42751,53171,,3,2,
42751,5543,,3,2,
42751,13846,,10,5,
42751,1676,3,8,3,
42751,5530,3,17,4,
42751,11734,,8,2,
42751,52399,,6,3,
42751,54479,,9,1,
42751,52863,,8,5,
42751,51568,5,26,6,
42751,6351,1,5,2,
42751,58414,2,18,4,
42751,53216,,10,7,
42751,11958,,7,2,
42751,55422,,15,7,
42751,53730,,24,7,
42751,6357,,3,1,
42751,3896,4,11,5,
42751,12103,4,9,5,
42751,52444,4,28,4,
42751,1688,,3,1,
42751,12115,,6,,
42751,2036,2,10,2,
42751,2021,,10,3,
42751,1736,1,8,5,
42751,11703,,8,,
42751,59213,2,9,4,
42751,2698,,10,3,
42751,16447,5,16,9,
42751,2989,1,4,2,
42751,12105,,6,2,
42751,53221,4,12,10,
42751,2098,2,8,3,
42751,12114,2,13,6,
42751,6264,,2,1,
42751,56388,,3,2,
42751,25555,2,19,2,
42751,5589,2,8,4,
42751,25556,,9,2,
42751,11723,,3,,
42751,12052,,6,4,
42751,2138,,6,1,
42751,1678,3,14,3,
42751,6377,,6,2,
42751,2672,,3,1,
42751,11766,,12,6,
42751,52474,2,28,6,
42751,57601,,6,,
42751,13833,,6,2,
42751,11745,,25,12,
42751,25501,6,20,10,
42751,16445,,8,,
42751,6437,2,7,4,
42751,57208,1,8,,
42751,2974,,5,2,
42751,25534,2,10,3,
42751,6338,1,3,5,
42751,53490,5,16,3,
42751,57007,,21,4,
42751,6231,2,10,6,
42751,53514,2,6,4,
42751,6257,1,1,1,
42751,2075,,14,8,
42751,22932,5,25,6,
42751,22973,2,14,2,
42751,1718,,12,,
42751,51700,,3,,
42751,5868,,6,2,
42751,52494,,7,2,
42751,57598,,11,6,
42751,51024,,6,5,
42751,25568,2,13,5,
42751,57973,7,20,10,
42751,1968,2,18,6,
42751,5518,,1,1,
42751,12939,,2,1,
42751,25549,,36,,
42751,52510,2,4,3,
42751,51755,,5,1,
42751,54341,,6,3,
42751,2963,,10,10,
42751,6248,1,7,3,
42751,56381,2,10,5,
42751,55973,2,10,8,
42751,13792,2,11,4,
42751,1658,4,18,10,
42751,13823,,25,,
42751,22983,,8,2,
42751,15523,,5,5,
42751,22956,,16,,
42751,13810,,5,3,
42751,3853,2,4,4,
42751,2996,,11,5,
42751,55642,,6,3,
42751,54498,,5,,
42751,13820,,30,6,
42751,25554,3,25,8,
42751,56976,3,,,
42751,59894,10,,,
42751,5805,5,5,3,
42751,3831,,10,3,
42751,11728,,8,2,
42751,2990,3,11,3,
42751,25565,,18,2,
42751,5536,3,10,12,
42751,5588,3,13,6,
42751,13527,,17,7,
42751,2062,,4,3,
42751,6253,1,7,5,
42751,12072,2,4,1,
42751,2142,,6,6,
42751,25575,,12,3,
42751,11719,,12,3,
42751,52431,,6,3,
42751,5548,,8,7,
42751,3793,1,9,2,
42751,2024,,5,2,
42751,22966,,6,2,
42751,1762,,6,4,
42751,2945,,3,2,
42751,11751,,12,4,
42751,58000,,2,1,
42751,11750,2,10,3,
42751,12107,,9,4,
42751,57595,,11,6,
42751,2094,,16,6,
42751,6366,,8,3,
42751,51704,2,12,2,
42751,11973,,11,3,
42751,25517,2,13,5,
42751,5505,2,15,5,
42751,6210,3,16,9,
42751,6224,3,18,5,
42751,3887,,11,,
42751,6358,1,5,1,
42751,22979,2,16,7,
42751,59056,,4,,
42751,12698,,2,,
42751,12698,,6,,
42751,53903,1,3,1,
42751,13857,,8,3,
42751,2994,3,10,5,
42751,22963,2,5,2,
42751,22959,,16,5,
42751,2109,,18,7,
42751,6249,4,18,15,
42751,25548,3,4,3,
42751,11667,,5,,
42751,6337,2,22,11,
42751,6304,,29,7,
42751,5586,1,4,2,
42751,11964,,2,1,
42751,25515,3,30,4,
42751,56808,,7,3,
42751,11971,2,7,3,
42751,13755,,8,3,
42752,11725,2,25,10,
42752,58312,,2,2,
42752,1955,,6,2,
42752,12108,,12,7,
42752,22971,7,28,2,
42752,54593,3,20,,
42752,55567,1,3,2,
42752,56835,,32,5,
42752,22985,,8,4,
42752,16462,3,19,3,
42752,11975,,5,,
42752,55422,,15,,
42752,6357,,3,,
42752,56011,,15,5,
42752,3816,,20,,
42752,55557,3,10,7,
42752,1688,,3,1,
42752,53306,3,13,2,
42752,3893,,7,3,
42752,51725,,16,9,
42752,12082,4,16,4,
42752,2036,,5,,
42752,55420,,22,2,
42752,6259,5,18,13,
42752,55817,1,7,5,
42752,6466,1,4,2,
42752,12073,2,3,2,
42752,11674,,4,2,
42752,1690,,8,2,
42752,6264,,3,2,
42752,2946,2,6,4,
42752,2692,,5,3,
42752,56388,,3,2,
42752,57273,,9,1,
42752,1787,2,2,,
42752,11731,,18,,
42752,25510,,8,5,
42752,2111,3,14,5,
42752,6353,2,30,5,
42752,16454,,9,2,
42752,57601,2,5,,
42752,6203,2,6,2,
42752,56554,6,13,5,
42752,1717,2,4,,
42752,6407,,12,8,
42752,6446,,7,3,
42752,2052,,25,10,
42752,6363,,20,,
42752,54380,5,20,,
42752,12117,,12,4,
42752,22960,,25,,
42752,6303,3,5,2,
42752,5529,2,6,6,
42752,57842,,8,2,
42752,3465,,10,5,
42752,55905,2,,,
42752,52420,2,9,3,
42752,6416,2,8,5,
42752,13855,,23,11,
42752,53514,2,,2,
42752,6403,4,13,4,
42752,51516,2,14,2,
42752,6428,2,8,4,
42752,1671,,6,2,
42752,1718,,14,4,
42752,6369,,10,2,
42752,53242,,6,2,
42752,51226,,3,2,
42752,3835,,6,2,
42752,2030,,10,2,
42752,16435,2,8,3,
42752,51024,3,3,,
42752,3817,,10,2,
42752,51740,1,12,7,
42752,11951,,6,2,
42752,2060,,8,,
42752,53493,,5,1,
42752,16408,,8,,
42752,6405,,3,,
42752,6408,2,4,,
42752,52410,1,6,3,
42752,52982,2,17,7,
42752,52438,2,14,2,
42752,22974,2,15,1,
42752,52510,,6,3,
42752,56778,3,12,3,
42752,55924,4,,,
42752,51755,,6,2,
42752,6376,4,20,6,
42752,6248,,1,,
42752,2700,,7,2,
42752,2970,,4,1,
42752,13823,2,23,,
42752,1693,,3,2,
42752,55642,3,,2,
42752,25542,2,9,2,
42752,6290,2,10,5,
42752,2702,3,14,8,
42752,22967,,8,4,
42752,22975,2,13,3,
42752,1971,,10,3,
42752,54252,2,20,3,
42752,57411,3,15,3,
42752,22984,,3,2,
42752,1970,3,6,4,
42752,6359,,1,2,
42752,11719,,12,,
42752,2024,2,3,2,
42752,2945,,5,,
42752,12107,,9,3,
42752,11761,,10,2,
42752,25571,6,18,8,
42752,51704,,6,,
42752,2113,,8,2,
42752,56248,,2,2,
42752,2097,2,9,3,
42752,12967,2,4,2,
42752,3887,,9,2,
42752,6358,2,2,,
42752,12697,,4,3,
42752,53903,1,6,,
42752,12695,,12,3,
42752,22968,3,14,4,
42752,22980,2,4,2,
42752,2074,,22,,
42752,12942,,6,2,
42752,6249,,16,,
42752,11727,,22,2,
42752,15501,2,12,4,
42752,11748,,3,,
42752,11964,,4,3,
42752,56808,2,,,
42752,6297,,7,,
42752,13755,,8,2,
42752,5591,2,10,4,
42752,6219,,10,10,
42752,6255,,12,2,
42753,53171,,4,1,
42753,5543,,2,1,
42753,13846,,7,3,
42753,1676,2,18,5,
42753,5530,3,15,4,
42753,11734,,7,1,
42753,12108,4,,,
42753,54479,,10,,
42753,51568,,36,,
42753,12101,4,26,7,
42753,13859,2,9,2,
42753,55567,,3,,
42753,58414,4,20,4,
42753,55422,,15,,
42753,3487,,4,,
42753,6357,1,3,1,
42753,1688,,4,1,
42753,12115,1,4,1,
42753,51725,4,5,,
42753,2036,,7,2,
42753,2021,,10,3,
42753,22982,1,8,4,
42753,12105,,2,1,
42753,1690,2,7,3,
42753,6264,,3,2,
42753,56388,2,4,,
42753,57273,,9,1,
42753,5535,,7,6,
42753,2138,1,6,,
42753,6447,,5,3,
42753,1678,2,22,,
42753,2053,,5,1,
42753,6377,1,9,1,
42753,12060,1,2,2,
42753,11766,,10,2,
42753,13501,,7,3,
42753,13833,,6,2,
42753,1717,,4,2,
42753,25501,8,24,4,
42753,11745,5,22,10,
42753,16448,2,30,4,
42753,2141,,11,3,
42753,16445,,10,,
42753,6437,2,7,4,
42753,57208,,8,5,
42753,55905,2,13,6,
42753,25534,,8,,
42753,57835,2,18,7,
42753,53490,,16,3,
42753,3809,,2,1,
42753,53514,,4,4,
42753,6257,,3,,
42753,55942,,3,2,
42753,2075,3,,,
42753,22932,,36,,
42753,16444,,16,3,
42753,22973,,16,2,
42753,1718,,12,4,
42753,51700,,6,,
42753,5868,,7,2,
42753,52494,,5,,
42753,51024,,3,3,
42753,1968,3,14,3,
42753,52889,1,6,1,
42753,53206,,1,1,
42753,51743,,6,7,
42753,3838,2,15,3,
42753,2963,2,4,,
42753,6248,,4,,
42753,1743,3,,,
42753,55973,,8,5,
42753,13825,,2,1,
42753,13792,,5,,
42753,6381,,8,2,
42753,56581,1,10,4,
42753,13823,,23,2,
42753,15523,,7,,
42753,51733,3,15,7,
42753,13856,,3,2,
42753,13810,,4,2,
42753,12113,2,9,4,
42753,55602,1,4,3,
42753,6204,4,20,8,
42753,15548,,10,5,
42753,1727,2,7,3,
42753,13820,6,30,,
42753,25554,3,25,8,
42753,13862,,27,9,
42753,11749,2,14,10,
42753,22967,2,,,
42753,1772,,15,7,
42753,3831,,10,4,
42753,11728,,10,,
42753,25565,,22,,
42753,5536,3,10,,
42753,5588,,8,5,
42753,11742,4,,,
42753,2062,,2,2,
42753,12072,,2,2,
42753,2143,,7,3,
42753,11719,5,17,2,
42753,5548,2,,,
42753,2024,,5,2,
42753,1762,,6,2,
42753,11751,,16,,
42753,58000,1,2,,
42753,11750,,13,4,
42753,51704,,12,2,
42753,11973,2,11,2,
42753,56938,2,11,6,
42753,6224,10,10,5,
42753,6244,2,8,3,
42753,3887,3,8,,
42753,6358,2,2,,
42753,59056,1,4,2,
42753,53903,,6,,
42753,13857,2,3,2,
42753,2994,3,13,6,
42753,22963,,3,2,
42753,2109,2,14,,
42753,6249,,11,,
42753,25548,,4,,
42753,6460,,3,3,
42753,57962,2,14,10,
42753,5586,1,3,1,
42753,25515,3,31,2,
42753,56808,,7,2,
42753,11971,2,5,2,
42753,13755,,11,2,
42754,52399,,7,2,
42754,54479,,10,,
42754,51568,,36,,
42754,11726,4,16,4,
42754,6423,3,25,8,
42754,53667,,15,9,
42754,6351,1,6,3,
42754,55702,4,13,8,
42754,58414,4,24,8,
42754,53216,,11,6,
42754,11958,2,7,3,
42754,53730,,25,5,
42754,55422,,15,,
42754,6357,,3,,
42754,12103,,13,5,
42754,3896,2,18,,
42754,1688,,3,,
42754,1736,,7,2,
42754,11703,4,14,8,
42754,55420,3,17,,
42754,13814,1,6,4,
42754,11709,,4,,
42754,2989,,4,2,
42754,12105,,2,,
42754,53221,,12,7,
42754,11674,2,5,4,
42754,2098,2,9,5,
42754,12114,,9,4,
42754,6264,,2,1,
42754,2692,,6,2,
42754,56388,,5,2,
42754,25555,,11,2,
42754,5589,,4,2,
42754,57273,2,6,2,
42754,1787,,3,,
42754,13763,,4,2,
42754,25556,,4,,
42754,11723,,3,,
42754,12052,2,4,2,
42754,1678,,22,,
42754,16454,1,8,2,
42754,52474,3,33,,
42754,57601,,8,3,
42754,1717,,2,,
42754,6446,,20,17,
42754,6363,,15,21,
42754,6216,,30,6,
42754,25501,,36,,
42754,22960,,20,5,
42754,6303,2,6,2,
42754,2974,2,5,2,
42754,57007,,26,3,
42754,3809,,1,1,
42754,6231,2,11,6,
42754,6257,,1,1,
42754,11713,2,12,4,
42754,2075,,5,,
42754,3842,3,10,5,
42754,1671,,16,6,
42754,1718,,12,4,
42754,6263,,3,2,
42754,6369,,11,2,
42754,1694,,4,2,
42754,51024,,3,3,
42754,5514,5,26,5,
42754,3817,2,10,2,
42754,2060,,4,,
42754,53493,,8,2,
42754,16408,,6,3,
42754,6451,,4,2,
42754,54385,,9,2,
42754,6405,,5,,
42754,25549,,36,,
42754,52510,,6,5,
42754,51755,2,5,2,
42754,6248,1,7,2,
42754,56381,,10,8,
42754,1658,,7,,
42754,13823,2,31,2,
42754,1693,2,2,,
42754,2939,2,30,5,
42754,22983,2,8,3,
42754,15523,,7,,
42754,22956,,10,,
42754,3762,3,26,7,
42754,2996,2,13,4,
42754,6334,5,10,5,
42754,54498,,16,3,
42754,25554,4,25,7,
42754,22975,2,14,2,
42754,2990,3,9,3,
42754,1971,2,12,6,
42754,55949,3,7,6,
42754,6253,1,7,4,
42754,22984,,2,2,
42754,2142,,6,6,
42754,6359,,3,,
42754,25575,,8,1,
42754,2143,,6,,
42754,52431,2,7,2,
42754,5548,,8,5,
42754,3793,,5,3,
42754,22966,1,6,1,
42754,2945,1,7,3,
42754,58000,,2,1,
42754,12107,,10,3,
42754,57595,,3,,
42754,2965,2,5,3,
42754,6366,2,9,3,
42754,51704,,6,,
42754,2113,2,6,2,
42754,25517,,4,2,
42754,56248,,2,2,
42754,5505,2,10,5,
42754,6224,,,1,
42754,2097,,6,2,
42754,12967,2,4,,
42754,6358,,10,1,
42754,56425,1,6,3,
42754,2994,,7,,
42754,22963,,5,,
42754,22959,,13,4,
42754,2074,5,20,,
42754,56756,,7,3,
42754,6249,,20,,
42754,25548,2,12,9,
42754,11667,,5,,
42754,6337,,3,,
42754,11748,,2,1,
42754,56057,,10,14,
42754,25515,2,29,5,
42755,53171,,4,2,
42755,5543,,4,1,
42755,13846,2,10,5,
42755,1676,,8,2,
42755,58312,2,3,2,
42755,5530,2,16,4,
42755,11734,1,5,2,
42755,1955,,8,2,
42755,12108,,13,8,
42755,54479,,7,,
42755,52863,,10,3,
42755,51568,6,18,11,
42755,12101,,18,4,
42755,54593,4,20,5,
42755,13859,,5,2,
42755,55567,,2,1,
42755,56835,5,27,5,
42755,22985,,10,4,
42755,16462,3,17,3,
42755,11975,2,5,2,
42755,55422,2,18,3,
42755,1707,,12,6,
42755,6357,,5,1,
42755,52444,4,10,,
42755,3816,,32,4,
42755,55557,3,12,7,
42755,1688,,3,2,
42755,53306,,15,2,
42755,12115,,6,1,
42755,3893,2,7,3,
42755,51725,,14,9,
42755,2036,,12,2,
42755,2021,2,18,6,
42755,59213,2,8,5,
42755,2698,2,8,2,
42755,16447,,20,10,
42755,12105,,7,3,
42755,6466,2,4,3,
42755,12073,,3,2,
42755,6264,,3,2,
42755,2946,2,6,6,
42755,56388,,4,1,
42755,57273,,11,4,
42755,11731,2,15,2,
42755,25556,2,7,2,
42755,12052,,4,4,
42755,2138,,6,2,
42755,25510,,6,4,
42755,1678,3,16,3,
42755,2053,1,9,2,
42755,2111,2,10,,
42755,6377,,6,2,
42755,12060,1,3,2,
42755,2672,,2,1,
42755,2070,,6,2,
42755,11766,,12,6,
42755,57601,2,5,,
42755,13833,,8,1,
42755,6203,,4,2,
42755,1717,,4,2,
42755,2052,,18,2,
42755,11745,,25,12,
42755,12117,2,15,5,
42755,16445,,9,,
42755,6437,,10,5,
42755,6437,,10,7,
42755,5529,,1,1,
42755,57842,2,7,3,
42755,57208,2,12,10,
42755,13766,,2,2,
42755,52420,,9,3,
42755,25534,2,12,4,
42755,6416,2,8,7,
42755,6338,,3,3,
42755,57835,2,18,6,
42755,3894,2,17,5,
42755,3809,,2,,
42755,53514,3,7,5,
42755,55942,1,3,2,
42755,2075,,5,3,
42755,6403,4,15,6,
42755,51516,,9,2,
42755,59058,2,6,3,
42755,6428,,13,6,
42755,6428,2,,,
42755,51700,,6,2,
42755,1718,,10,,
42755,52494,,9,2,
42755,3835,,4,2,
42755,2030,,3,,
42755,51226,,3,1,
42755,5868,,10,2,
42755,53242,,7,2,
42755,57598,,11,3,
42755,16435,2,5,2,
42755,51024,2,7,5,
42755,3817,,10,,
42755,57973,5,20,12,
42755,51740,2,12,9,
42755,1968,2,20,5,
42755,11951,,6,2,
42755,55360,,10,4,
42755,2060,2,5,3,
42755,6408,1,5,3,
42755,5518,,1,1,
42755,52410,2,9,6,
42755,52438,2,12,3,
42755,52982,2,15,7,
42755,22974,2,15,3,
42755,22981,,6,3,
42755,56778,2,14,4,
42755,55924,,10,5,
42755,51755,,5,1,
42755,54341,,5,2,
42755,6376,,19,6,
42755,3838,1,13,3,
42755,2963,2,8,,
42755,1784,,6,4,
42755,2700,,7,,
42755,55973,2,10,6,
42755,13825,,2,1,
42755,13792,,7,3,
42755,6381,,8,2,
42755,1658,,17,10,
42755,2970,2,6,2,
42755,2999,1,8,6,
42755,13823,,15,,
42755,1693,,,2,
42755,13856,1,3,2,
42755,13810,1,4,3,
42755,12113,2,22,7,
42755,15548,,10,5,
42755,55642,,6,2,
42755,56350,,17,2,
42755,25542,,11,3,
42755,13840,3,25,7,
42755,13820,,36,,
42755,3851,3,7,6,
42755,6290,2,10,7,
42755,2702,4,12,9,
42755,22967,,9,3,
42755,5805,,8,3,
42755,3831,2,13,4,
42755,11728,2,6,2,
42755,25565,2,14,,
42755,5588,,8,3,
42755,2961,3,5,4,
42755,54252,2,20,3,
42755,2062,,5,3,
42755,12072,,5,3,
42755,1970,2,8,3,
42755,2143,,16,5,
42755,11719,3,10,3,
42755,2024,,5,2,
42755,1762,,6,4,
42755,11751,,14,2,
42755,58000,,1,2,
42755,57595,,10,3,
42755,11762,,5,,
42755,11761,,10,,
42755,57056,,8,4,
42755,2094,4,10,3,
42755,25571,,18,6,
42755,51704,2,12,2,
42755,11973,,11,2,
42755,25517,,2,,
42755,6210,5,12,8,
42755,2097,,9,6,
42755,3887,,9,2,
42755,6358,,10,3,
42755,12698,,5,,
42755,12697,,5,2,
42755,13857,,7,1,
42755,12695,3,9,3,
42755,22968,,10,2,
42755,6373,,15,4,
42755,2109,2,16,6,
42755,2074,,3,,
42755,12942,,6,2,
42755,6249,,20,,
42755,11727,2,21,2,
42755,6337,,8,4,
42755,15501,2,10,4,
42755,6304,,36,,
42755,5586,,2,2,
42755,11964,,4,3,
42755,56808,,5,2,
42755,6297,,6,,
42755,11971,2,4,2,
42755,13755,,9,2,
42755,5591,2,10,4,
42755,6219,2,10,4,
42755,6255,,10,2,
42756,1676,3,16,8,
42756,11734,1,5,2,
42756,54479,,3,1,
42756,3895,2,15,5,
42756,53667,,12,6,
42756,6270,,6,4,
42756,13859,,4,3,
42756,3496,,27,10,
42756,53730,2,,,
42756,12103,,7,4,
42756,56011,5,24,10,
42756,3825,2,18,6,
42756,1688,2,5,3,
42756,55420,,,3,
42756,6259,2,15,9,
